order_id,order_date,product_name,farmer_location,buyer_location,weather_condition,packaging_type,is_organic,farmer_experience_years,unit_price,quantity,discount_applied,total_price,payment_method,shipping_distance_km,delivery_days,order_status,has_complaint,complaint_escalated
185,2026-01-27,Corn,Tubod,Butuan City,Sunny,Standard,0,6,36.31,64,0.0,2323.84,COD,83.5,1,Cancelled,0,0
186,2025-11-24,Cacao,Manila,Davao City,Sunny,Standard,0,6,285.44,43,3818.94,8454.98,COD,1143.47,9,Approved,0,0
187,2025-01-24,Onion,Malaybalay City,Trento,Sunny,Standard,0,8,181.96,40,0.0,7278.4,COD,141.03,1,Approved,0,0
188,2025-08-02,Onion,Cantilan,Gingoog City,Drought,Standard,0,17,159.76,45,805.94,6383.26,COD,142.32,1,Cancelled,0,0
189,2025-10-15,Coconut,Hinatuan,Carmen,Sunny,Standard,0,12,47.29,54,695.34,1858.32,COD,142.66,1,Cancelled,0,0
190,2026-06-17,Potato,Burgos,Hinatuan,Sunny,Standard,0,9,103.04,48,0.0,4945.92,COD,228.57,4,Cancelled,0,0
191,2025-10-22,Pineapple,Bayugan City,Pilar,Sunny,Standard,1,9,110.02,37,0.0,4070.74,COD,185.99,1,Approved,0,0
192,2025-05-28,Rice,Basilisa,Valencia City,Sunny,Standard,0,23,44.26,50,0.0,2213.0,Online,306.27,3,Approved,0,0
193,2026-04-12,Carrot,Libjo,Koronadal City,Sunny,Premium Vacuum,0,10,71.25,44,0.0,3135.0,E-Wallet,517.49,2,Approved,0,0
194,2025-10-16,Onion,Barobo,Surigao City,Cloudy,Standard,1,6,199.89,42,0.0,8395.38,Online,157.27,1,Approved,0,0
195,2024-01-13,Garlic,Davao City,Zamboanga City,Sunny,Eco-Friendly,0,8,158.53,29,0.0,4597.37,E-Wallet,507.05,4,Approved,0,0
196,2026-04-05,Coffee Beans,Prosperidad,Cagayan de Oro City,Rainy,Standard,1,4,517.61,43,0.0,22257.23,Crypto,158.45,1,Approved,0,0
197,2025-08-05,Cabbage,Davao City,Valencia City,Sunny,Standard,0,4,81.7,45,0.0,3676.5,COD,92.62,3,Approved,0,0
198,2024-04-02,Garlic,Bicol,Buenavista,Rainy,Standard,1,6,169.27,50,0.0,8463.5,COD,562.61,6,Cancelled,0,0
199,2025-05-18,Onion,Bayugan City,Pilar,Rainy,Standard,0,7,119.62,51,0.0,6100.62,E-Wallet,156.45,3,Approved,0,0
200,2024-09-04,Cacao,Hinatuan,Bacolod,Cloudy,Standard,0,14,263.63,47,3246.2,9144.41,COD,540.09,3,Cancelled,0,0
201,2024-09-18,Carrot,Davao City,Loreto,Sunny,Standard,0,9,93.01,41,0.0,3813.41,E-Wallet,421.84,2,Approved,0,0
202,2024-01-17,Cacao,Tubod,Dipolog City,Sunny,Standard,0,2,367.99,41,3298.53,11789.06,Online,318.4,1,Approved,0,0
203,2024-10-07,Onion,San Francisco,Baguio,Sunny,Eco-Friendly,0,7,150.54,43,0.0,6473.22,E-Wallet,1166.27,5,Approved,0,0
204,2024-08-26,Cacao,Pagadian City,General Luna,Rainy,Premium Vacuum,0,10,232.66,60,0.0,13959.6,Crypto,416.78,4,Approved,0,0
205,2024-12-04,Cacao,General Santos City,Buenavista,Rainy,Standard,0,12,289.77,55,0.0,15937.35,Bank Transfer,418.42,4,Rejected,0,0
206,2026-03-02,Mango,Davao City,Del Carmen,Sunny,Bulk Sacks,0,5,147.12,452,0.0,66498.24,Online,342.14,1,Cancelled,0,0
207,2026-03-18,Rice,Surigao City,Dipolog City,Rainy,Standard,0,9,38.31,53,534.2,1496.23,COD,344.89,6,Cancelled,0,0
208,2025-01-20,Cacao,Pagadian City,Mainit,Sunny,Premium Vacuum,0,12,316.94,39,2491.48,9869.18,Bank Transfer,291.23,1,Approved,0,0
209,2024-10-20,Tomato,Tandag City,Buenavista,Typhoon,Standard,1,4,133.11,45,0.0,5989.95,COD,112.61,3,Approved,0,0
210,2026-03-05,Mango,Tandag City,Basilisa,Sunny,Standard,1,3,185.47,39,0.0,7233.33,Online,168.26,1,Approved,0,0
211,2025-08-30,Eggplant,San Jose,Mati City,Drought,Standard,0,1,90.9,35,1035.83,2145.67,Online,364.39,1,Approved,0,0
212,2026-02-25,Onion,Barobo,Tagum City,Typhoon,Eco-Friendly,0,7,211.12,35,0.0,7389.2,Online,157.41,2,Approved,0,0
213,2026-01-21,Garlic,Valencia City,Leyte,Sunny,Standard,0,10,152.93,41,0.0,6270.13,Online,358.78,3,Approved,0,0
214,2024-09-19,Eggplant,San Jose,Pampanga,Sunny,Eco-Friendly,0,11,61.45,45,149.22,2616.03,Bank Transfer,960.9,9,Approved,0,0
215,2025-06-23,Eggplant,Mati City,Pagadian City,Sunny,Standard,0,3,71.95,42,0.0,3021.9,E-Wallet,381.34,6,Approved,0,0
216,2025-02-25,Garlic,Hinatuan,Libjo,Rainy,Standard,0,5,139.28,44,0.0,6128.32,COD,244.5,1,Approved,0,0
217,2024-07-07,Tomato,Cebu,Bislig City,Cloudy,Standard,0,13,96.57,41,0.0,3959.37,COD,448.73,4,Approved,0,0
218,2024-07-21,Corn,Davao City,Leyte,Cloudy,Eco-Friendly,0,11,45.34,45,0.0,2040.3,E-Wallet,549.29,7,Approved,0,0
219,2026-06-23,Onion,Burgos,Leyte,Cloudy,Standard,0,22,115.31,40,335.39,4277.01,E-Wallet,178.29,1,Approved,0,0
220,2024-06-20,Cacao,Bicol,Libjo,Typhoon,Standard,0,8,382.98,38,0.0,14553.24,COD,552.78,11,Cancelled,0,0
221,2026-03-17,Potato,Placer,Nueva Ecija,Sunny,Standard,0,5,69.74,54,0.0,3765.96,COD,1115.25,8,Approved,0,0
222,2026-05-04,Coconut,Batangas,Cagayan de Oro City,Sunny,Standard,0,1,35.48,55,0.0,1951.4,E-Wallet,763.15,7,Approved,0,0
223,2026-03-01,Eggplant,Bicol,Mati City,Rainy,Standard,1,6,68.25,39,0.0,2661.75,Bank Transfer,995.24,10,Approved,0,0
224,2024-11-18,Potato,Cebu,Bicol,Rainy,Standard,0,6,87.93,57,0.0,5012.01,COD,482.18,3,Approved,0,0
225,2024-02-04,Garlic,General Santos City,Cantilan,Cloudy,Premium Vacuum,0,2,146.9,52,0.0,7638.8,E-Wallet,428.07,5,Approved,0,0
226,2025-02-13,Tomato,Carmen,Bayugan City,Rainy,Standard,0,5,62.46,46,0.0,2873.16,COD,82.11,4,Approved,0,0
227,2025-08-11,Eggplant,Dapa,Tandag City,Sunny,Standard,0,3,67.34,46,0.0,3097.64,COD,98.32,2,Approved,0,0
228,2024-10-22,Coconut,Surigao City,Gingoog City,Sunny,Standard,0,5,47.42,41,0.0,1944.22,Online,133.43,1,Approved,0,0
229,2025-10-25,Tomato,Dapa,Gingoog City,Sunny,Eco-Friendly,0,6,74.35,48,424.44,3144.36,COD,163.15,1,Rejected,0,0
230,2024-12-10,Coconut,Tagum City,Bicol,Cloudy,Standard,0,8,44.0,50,1067.33,1132.67,Online,806.92,4,Approved,0,0
231,2025-09-14,Corn,Lianga,Surigao City,Rainy,Standard,0,6,42.77,60,0.0,2566.2,Online,166.89,1,Approved,0,0
232,2026-05-02,Garlic,Lianga,Mainit,Sunny,Standard,0,6,128.13,55,0.0,7047.15,COD,152.62,1,Approved,0,0
233,2025-04-11,Coffee Beans,Mati City,Claver,Typhoon,Standard,0,10,580.58,45,9988.95,16137.15,E-Wallet,369.06,17,Approved,0,0
234,2025-06-01,Cabbage,Dapa,Tandag City,Sunny,Eco-Friendly,0,13,72.16,42,0.0,3030.72,COD,89.27,1,Approved,0,0
235,2024-06-27,Mango,Cagayan de Oro City,Buenavista,Drought,Standard,0,11,182.55,35,1942.53,4446.72,COD,125.97,3,Approved,0,0
236,2025-03-07,Banana,Cagayan de Oro City,Buenavista,Rainy,Bulk Sacks,0,1,49.89,530,0.0,26441.7,COD,112.04,1,Approved,0,0
237,2025-12-02,Cacao,Surigao City,Cagdianao,Sunny,Standard,0,8,314.69,29,0.0,9126.01,COD,27.92,1,Approved,0,0
238,2025-08-23,Cabbage,Butuan City,Lianga,Cloudy,Premium Vacuum,1,4,106.78,41,0.0,4377.98,E-Wallet,66.61,1,Approved,0,0
239,2024-06-13,Cabbage,Iloilo,Ilocos,Sunny,Premium Vacuum,0,32,77.94,41,0.0,3195.54,COD,1011.93,9,Rejected,0,0
240,2024-04-15,Carrot,Zamboanga City,San Francisco,Sunny,Eco-Friendly,0,4,75.02,58,0.0,4351.16,Online,593.81,7,Rejected,0,0
241,2026-02-13,Cabbage,Bicol,Pilar,Sunny,Premium Vacuum,0,9,54.84,73,0.0,4003.32,E-Wallet,607.2,6,Rejected,0,0
242,2025-01-03,Cabbage,Mati City,Nueva Ecija,Sunny,Standard,0,3,59.56,50,1137.55,1840.45,COD,1355.23,6,Approved,0,0
243,2025-07-22,Pineapple,Carmen,Bayugan City,Rainy,Standard,0,3,91.59,60,0.0,5495.4,E-Wallet,70.0,1,Approved,0,0
244,2024-06-10,Coffee Beans,Tagum City,Pampanga,Rainy,Eco-Friendly,0,18,328.32,50,0.0,16416.0,COD,1179.81,11,Approved,0,0
245,2025-06-18,Potato,Surigao City,Nueva Ecija,Cloudy,Standard,0,14,99.61,50,0.0,4980.5,Bank Transfer,1034.6,11,Approved,0,0
246,2025-11-11,Garlic,Nueva Ecija,Batangas,Cloudy,Premium Vacuum,0,13,148.33,54,0.0,8009.82,COD,241.52,3,Approved,0,0
247,2026-03-29,Pineapple,Dipolog City,Claver,Cloudy,Standard,0,17,118.0,49,0.0,5782.0,COD,313.46,4,Cancelled,0,0
248,2024-06-14,Carrot,Tagum City,Bislig City,Sunny,Bulk Sacks,0,4,86.06,521,4219.91,40617.35,Online,118.26,4,Approved,0,0
249,2024-04-10,Coconut,Dapa,Tubod,Sunny,Bulk Sacks,0,5,31.73,534,588.89,16354.93,COD,81.24,1,Approved,0,0
250,2025-08-10,Rice,Dipolog City,Batangas,Sunny,Eco-Friendly,1,6,76.05,46,0.0,3498.3,COD,824.28,7,Approved,0,0
251,2026-05-09,Onion,Claver,General Luna,Rainy,Standard,0,4,121.97,73,0.0,8903.81,E-Wallet,65.61,1,Approved,0,0
252,2025-09-01,Pineapple,Cantilan,Burgos,Cloudy,Standard,0,3,88.84,54,0.0,4797.36,COD,100.06,2,Approved,0,0
253,2024-05-02,Onion,Butuan City,General Santos City,Cloudy,Standard,1,1,179.43,38,0.0,6818.34,Bank Transfer,361.83,3,Approved,0,0
254,2025-06-12,Potato,Burgos,Cebu,Cloudy,Eco-Friendly,0,9,98.66,42,720.27,3423.45,Online,302.72,5,Approved,0,0
255,2025-10-03,Pineapple,Tubod,Bacolod,Rainy,Standard,0,16,86.58,54,0.0,4675.32,COD,327.76,7,Approved,0,0
256,2025-10-22,Pineapple,Malaybalay City,Butuan City,Cloudy,Bulk Sacks,0,15,77.83,557,8546.41,34804.9,COD,111.41,6,Approved,0,0
257,2025-03-18,Corn,Dipolog City,Madrid,Sunny,Premium Vacuum,0,8,30.81,41,0.0,1263.21,COD,368.31,5,Rejected,0,0
258,2024-08-16,Corn,General Luna,Bayugan City,Cloudy,Standard,0,15,44.28,41,269.74,1545.74,Online,150.72,1,Approved,0,0
259,2025-12-20,Rice,Leyte,Bislig City,Sunny,Standard,0,3,52.33,45,0.0,2354.85,COD,423.78,3,Approved,0,0
260,2024-09-14,Cacao,Prosperidad,Nueva Ecija,Cloudy,Standard,0,17,253.32,64,1248.0,14964.48,E-Wallet,1159.63,5,Approved,0,0
261,2025-07-30,Mango,Bohol,Davao City,Rainy,Standard,0,3,108.12,46,0.0,4973.52,Bank Transfer,429.46,2,Approved,0,0
262,2024-12-22,Rice,Madrid,Iloilo,Rainy,Bulk Sacks,0,7,51.79,503,3524.56,22525.81,E-Wallet,489.42,5,Approved,0,0
263,2024-11-02,Potato,Leyte,Koronadal City,Drought,Eco-Friendly,0,7,132.92,38,0.0,5050.96,E-Wallet,617.06,7,Approved,0,0
264,2025-03-04,Corn,Placer,Madrid,Sunny,Standard,0,3,32.2,53,0.0,1706.6,E-Wallet,65.82,3,Approved,0,0
265,2026-04-15,Garlic,Tandag City,Baguio,Cloudy,Standard,0,19,124.23,51,0.0,6335.73,COD,1322.19,11,Rejected,0,0
266,2025-02-23,Tomato,Pilar,Gingoog City,Sunny,Premium Vacuum,0,8,67.8,64,470.33,3868.87,COD,190.77,1,Approved,0,0
267,2026-05-17,Mango,Maramag,Del Carmen,Sunny,Standard,0,10,135.74,46,382.85,5861.19,COD,331.38,2,Approved,0,0
268,2025-07-28,Tomato,San Francisco,Malaybalay City,Sunny,Eco-Friendly,1,16,107.79,40,1993.18,2318.42,Online,111.44,1,Approved,0,0
269,2025-01-18,Rice,Manila,Tagum City,Sunny,Standard,0,7,44.2,47,0.0,2077.4,COD,1039.84,7,Approved,0,0
270,2026-04-28,Coconut,Baguio,Del Carmen,Cloudy,Standard,0,8,33.75,48,0.0,1620.0,Bank Transfer,1163.22,9,Approved,0,0
271,2025-03-04,Mango,Trento,Hinatuan,Cloudy,Standard,0,9,130.48,50,1279.35,5244.65,Bank Transfer,47.27,1,Approved,0,0
272,2024-11-16,Banana,Gingoog City,Tagum City,Rainy,Standard,0,8,75.74,52,0.0,3938.48,E-Wallet,229.51,1,Approved,0,0
273,2025-05-25,Carrot,Iloilo,Digos City,Sunny,Standard,0,21,82.82,45,0.0,3726.9,COD,721.51,4,Cancelled,0,0
274,2024-08-04,Rice,Nueva Ecija,Pagadian City,Sunny,Bulk Sacks,0,18,55.81,481,0.0,26844.61,COD,1049.93,7,Approved,0,0
275,2024-02-14,Potato,Valencia City,Carmen,Cloudy,Standard,1,2,92.63,66,0.0,6113.58,COD,117.28,1,Approved,0,0
276,2025-10-07,Tomato,Ilocos,Buenavista,Rainy,Standard,0,9,78.02,57,0.0,4447.14,COD,1333.32,11,Cancelled,0,0
277,2025-10-28,Onion,Tubod,San Francisco,Sunny,Standard,0,7,162.68,52,0.0,8459.36,E-Wallet,150.87,4,Approved,0,0
278,2026-03-19,Carrot,General Santos City,Tagum City,Rainy,Bulk Sacks,0,10,71.59,525,0.0,37584.75,E-Wallet,189.55,2,Approved,0,0
279,2026-04-18,Coconut,Baguio,Bicol,Sunny,Standard,0,6,29.63,62,382.47,1454.59,E-Wallet,643.42,3,Approved,0,0
280,2024-06-14,Onion,General Santos City,Prosperidad,Sunny,Standard,0,10,116.53,47,0.0,5476.91,E-Wallet,406.94,1,Approved,0,0
281,2024-10-27,Mango,Bislig City,Barobo,Sunny,Eco-Friendly,0,13,97.97,52,1266.67,3827.77,COD,49.19,1,Approved,0,0
282,2026-05-19,Potato,Bohol,Barobo,Sunny,Standard,0,2,90.84,51,2006.68,2626.16,COD,302.57,3,Approved,0,0
283,2024-07-06,Onion,Cabadbaran City,Bacolod,Cloudy,Standard,1,14,160.32,52,0.0,8336.64,COD,373.59,3,Approved,0,0
284,2026-01-16,Banana,Baguio,Koronadal City,Rainy,Standard,0,4,51.01,50,0.0,2550.5,COD,1349.59,19,Approved,0,0
285,2026-02-15,Cacao,Butuan City,Cantilan,Typhoon,Eco-Friendly,1,6,614.35,28,0.0,17201.8,COD,78.1,4,Rejected,0,0
286,2025-06-24,Tomato,Gingoog City,Loreto,Rainy,Premium Vacuum,0,12,90.61,52,0.0,4711.72,Online,225.74,4,Approved,0,0
287,2024-11-09,Onion,General Santos City,Baguio,Cloudy,Eco-Friendly,0,5,165.14,64,1534.5,9034.46,COD,1524.85,7,Rejected,0,0
288,2025-04-28,Cabbage,Claver,Tubod,Rainy,Standard,1,6,78.1,57,999.57,3452.13,Online,25.94,1,Approved,0,0
289,2025-06-30,Coffee Beans,Koronadal City,San Francisco,Sunny,Standard,0,6,322.12,53,0.0,17072.36,Online,342.53,1,Approved,0,0
290,2024-12-01,Pineapple,Cabadbaran City,Valencia City,Rainy,Bulk Sacks,1,4,121.92,417,8093.01,42747.63,COD,180.05,5,Approved,0,0
291,2026-04-28,Banana,Tagum City,Libjo,Sunny,Standard,1,12,60.95,54,0.0,3291.3,Online,345.12,4,Approved,0,0
292,2024-09-26,Tomato,Valencia City,Malaybalay City,Sunny,Bulk Sacks,0,9,84.49,486,0.0,41062.14,Crypto,31.08,1,Approved,0,0
293,2025-06-25,Corn,Leyte,Lianga,Sunny,Standard,1,15,55.02,37,0.0,2035.74,COD,315.57,2,Approved,0,0
294,2025-09-13,Banana,Libjo,Davao City,Sunny,Eco-Friendly,0,8,65.4,56,0.0,3662.4,E-Wallet,410.07,4,Approved,0,0
295,2024-12-19,Potato,Dapa,Burgos,Rainy,Standard,0,8,81.57,45,0.0,3670.65,COD,35.15,1,Cancelled,0,0
296,2024-01-26,Eggplant,Del Carmen,Malaybalay City,Rainy,Standard,0,7,50.06,47,0.0,2352.82,E-Wallet,256.8,4,Approved,0,0
297,2025-11-03,Eggplant,Tandag City,Nasipit,Rainy,Standard,1,7,79.18,42,0.0,3325.56,COD,99.07,1,Cancelled,0,0
298,2024-03-10,Coffee Beans,Pilar,Koronadal City,Rainy,Standard,0,11,419.02,44,0.0,18436.88,COD,481.75,2,Rejected,0,0
299,2024-02-03,Tomato,Trento,Batangas,Rainy,Standard,1,13,81.21,54,0.0,4385.34,Online,902.03,8,Approved,0,0
300,2024-06-21,Cabbage,Bayugan City,Pilar,Sunny,Standard,0,14,73.19,56,0.0,4098.64,Bank Transfer,172.62,1,Approved,0,0
301,2026-05-07,Corn,Iloilo,Trento,Sunny,Bulk Sacks,0,11,40.49,532,4512.4,17028.28,E-Wallet,615.6,6,Approved,0,0
302,2025-12-28,Cacao,Nasipit,San Jose,Rainy,Premium Vacuum,0,8,338.8,34,0.0,11519.2,Bank Transfer,142.31,1,Approved,0,0
303,2026-04-04,Tomato,Bayugan City,Leyte,Typhoon,Standard,0,11,114.04,41,607.89,4067.75,E-Wallet,311.94,7,Approved,1,0
304,2025-11-30,Eggplant,Buenavista,Malaybalay City,Rainy,Standard,0,14,47.79,53,0.0,2532.87,COD,107.74,1,Approved,0,0
305,2026-03-11,Carrot,Burgos,Tubod,Sunny,Standard,0,27,68.2,50,0.0,3410.0,COD,87.5,2,Approved,0,0
306,2024-11-21,Tomato,Dipolog City,Prosperidad,Rainy,Standard,1,6,88.74,40,0.0,3549.6,Online,342.97,2,Approved,0,0
307,2024-08-15,Rice,Buenavista,Cagdianao,Sunny,Standard,0,9,55.4,47,97.42,2506.38,COD,128.43,1,Approved,0,0
308,2026-06-28,Cabbage,San Francisco,Cagayan de Oro City,Sunny,Standard,0,7,79.12,58,0.0,4588.96,COD,172.46,1,Approved,0,0
309,2026-02-17,Cacao,Gingoog City,Cagayan de Oro City,Rainy,Eco-Friendly,0,19,376.53,53,0.0,19956.09,Online,76.61,1,Approved,0,0
310,2025-05-18,Corn,Cebu,Lianga,Sunny,Eco-Friendly,0,7,39.41,43,0.0,1694.63,Bank Transfer,376.48,1,Approved,0,0
311,2025-07-13,Onion,Burgos,Maramag,Sunny,Standard,0,7,110.43,48,0.0,5300.64,COD,349.68,12,Approved,0,0
312,2024-08-24,Corn,Baguio,Placer,Rainy,Standard,0,11,49.38,36,0.0,1777.68,Online,1238.38,9,Approved,0,0
313,2025-07-09,Pineapple,Pagadian City,Loreto,Sunny,Eco-Friendly,0,9,100.52,65,0.0,6533.8,COD,458.02,3,Cancelled,0,0
314,2024-09-17,Rice,Gingoog City,Carmen,Sunny,Standard,0,10,58.43,39,0.0,2278.77,Online,30.26,2,Approved,0,0
315,2026-01-04,Cacao,Libjo,General Luna,Sunny,Standard,0,18,326.99,42,0.0,13733.58,COD,84.19,2,Cancelled,0,0
316,2025-06-22,Cabbage,Bacolod,Pampanga,Rainy,Eco-Friendly,0,5,80.28,55,555.82,3859.58,COD,661.14,6,Approved,0,0
317,2026-01-07,Pineapple,Zamboanga City,Cebu,Sunny,Standard,1,10,130.09,48,0.0,6244.32,Online,503.33,5,Approved,0,0
318,2025-02-22,Corn,Nueva Ecija,Placer,Sunny,Premium Vacuum,1,5,41.19,45,0.0,1853.55,COD,979.15,4,Approved,0,0
319,2026-05-13,Cacao,Davao City,Tubod,Cloudy,Standard,0,3,284.37,53,0.0,15071.61,Online,255.99,1,Approved,0,0
320,2025-01-03,Carrot,Batangas,Bohol,Sunny,Standard,0,9,74.19,46,0.0,3412.74,COD,646.83,3,Approved,0,0
321,2024-08-22,Garlic,Pampanga,Maramag,Sunny,Standard,1,18,153.52,46,0.0,7061.92,E-Wallet,1044.77,3,Approved,0,0
322,2024-10-18,Carrot,Bislig City,Davao City,Sunny,Standard,0,1,91.83,46,0.0,4224.18,COD,207.54,2,Approved,0,0
323,2024-04-08,Cacao,San Jose,Nueva Ecija,Rainy,Standard,0,10,307.94,47,0.0,14473.18,Crypto,1021.21,5,Cancelled,0,0
324,2026-05-30,Eggplant,Lianga,Malaybalay City,Cloudy,Standard,1,3,86.11,53,0.0,4563.83,E-Wallet,120.43,1,Approved,0,0
325,2025-02-05,Cacao,Buenavista,Bicol,Drought,Standard,0,6,461.97,34,5745.3,9961.68,COD,574.83,6,Cancelled,0,0
326,2024-04-13,Rice,Cabadbaran City,Koronadal City,Rainy,Standard,0,7,39.19,41,0.0,1606.79,Online,432.83,5,Approved,0,0
327,2025-05-26,Corn,Tagum City,Davao City,Sunny,Standard,1,4,55.56,47,0.0,2611.32,Bank Transfer,58.75,3,Approved,0,0
328,2024-06-29,Tomato,Del Carmen,Mati City,Sunny,Standard,1,3,112.95,43,0.0,4856.85,COD,397.59,2,Approved,0,0
329,2024-07-27,Coconut,Butuan City,Nueva Ecija,Sunny,Standard,0,8,43.74,51,442.74,1788.0,E-Wallet,974.72,5,Approved,0,0
330,2025-08-11,Banana,Tubod,Burgos,Sunny,Premium Vacuum,0,8,71.76,57,0.0,4090.32,COD,90.3,1,Approved,0,0
331,2025-09-16,Carrot,Prosperidad,Madrid,Rainy,Bulk Sacks,0,3,97.36,465,0.0,45272.4,COD,95.6,1,Cancelled,0,0
332,2026-03-31,Rice,Pilar,Hinatuan,Sunny,Eco-Friendly,0,7,40.14,52,0.0,2087.28,COD,172.74,1,Cancelled,0,0
333,2025-01-21,Carrot,Del Carmen,Nasipit,Cloudy,Premium Vacuum,0,1,62.97,51,0.0,3211.47,COD,140.55,1,Approved,0,0
334,2024-01-12,Pineapple,Davao City,Lianga,Cloudy,Standard,0,1,114.84,52,0.0,5971.68,Online,251.6,7,Cancelled,0,0
335,2024-03-19,Potato,Cebu,Valencia City,Sunny,Standard,0,11,77.63,49,0.0,3803.87,Bank Transfer,369.87,3,Approved,0,0
336,2024-07-02,Cabbage,Iloilo,Cabadbaran City,Rainy,Standard,0,12,82.77,56,0.0,4635.12,E-Wallet,493.61,5,Approved,0,0
337,2025-01-06,Carrot,Bislig City,Baguio,Sunny,Standard,0,4,66.23,56,0.0,3708.88,Bank Transfer,1370.44,7,Approved,0,0
338,2024-10-12,Coffee Beans,Nasipit,Bislig City,Cloudy,Standard,0,3,323.25,52,0.0,16809.0,E-Wallet,180.11,1,Approved,0,0
339,2024-07-05,Potato,Mainit,Leyte,Rainy,Premium Vacuum,0,12,110.02,51,0.0,5611.02,Bank Transfer,167.03,1,Approved,0,0
340,2025-07-18,Tomato,San Francisco,Basilisa,Sunny,Standard,0,6,93.79,38,0.0,3564.02,COD,183.23,4,Approved,0,0
341,2025-07-31,Coffee Beans,Mati City,General Luna,Sunny,Standard,0,10,269.45,55,2671.3,12148.45,E-Wallet,390.62,2,Approved,0,0
342,2025-07-21,Garlic,Davao City,Hinatuan,Sunny,Standard,1,4,136.69,51,2306.09,4665.1,COD,200.19,4,Approved,0,0
343,2026-03-29,Cabbage,Trento,Libjo,Sunny,Standard,0,6,56.35,57,0.0,3211.95,Bank Transfer,300.43,2,Approved,0,0
344,2026-05-01,Rice,Surigao City,Manila,Rainy,Standard,0,20,43.68,54,132.74,2225.98,Online,949.7,5,Approved,0,0
345,2025-01-21,Carrot,Pilar,Tandag City,Cloudy,Bulk Sacks,0,4,67.93,540,11226.54,25455.66,E-Wallet,106.05,1,Approved,0,0
346,2026-02-27,Corn,Pagadian City,Malaybalay City,Sunny,Standard,1,6,39.12,53,0.0,2073.36,E-Wallet,223.05,4,Approved,0,0
347,2024-05-07,Garlic,Cantilan,Dipolog City,Cloudy,Bulk Sacks,0,1,116.41,503,5467.07,53087.16,E-Wallet,316.1,1,Approved,0,0
348,2024-04-14,Rice,Cagdianao,Bacolod,Sunny,Standard,1,4,51.33,48,853.3,1610.54,COD,351.91,1,Approved,0,0
349,2024-08-10,Tomato,Batangas,Davao City,Sunny,Standard,1,7,127.05,32,0.0,4065.6,COD,1011.55,4,Approved,0,0
350,2024-07-31,Mango,General Luna,Pampanga,Rainy,Eco-Friendly,0,13,102.76,57,0.0,5857.32,COD,1145.38,3,Cancelled,0,0
351,2025-12-17,Potato,Iloilo,Nasipit,Rainy,Standard,0,11,79.24,60,1068.99,3685.41,COD,474.85,4,Cancelled,0,0
352,2026-04-29,Cacao,Madrid,Tandag City,Rainy,Standard,0,14,316.13,50,1667.04,14139.46,E-Wallet,38.15,1,Approved,0,0
353,2026-05-06,Cabbage,Claver,Koronadal City,Sunny,Bulk Sacks,0,4,66.54,520,0.0,34600.8,E-Wallet,399.44,4,Approved,0,0
354,2025-04-27,Cacao,Prosperidad,Zamboanga City,Sunny,Premium Vacuum,0,5,338.04,41,0.0,13859.64,Bank Transfer,520.47,4,Approved,0,0
355,2025-01-27,Coconut,Basilisa,Zamboanga City,Drought,Standard,0,7,52.63,44,54.79,2260.93,Bank Transfer,592.55,1,Approved,0,0
356,2025-12-02,Cacao,Hinatuan,Bayugan City,Cloudy,Standard,1,2,390.48,49,3328.46,15805.06,Bank Transfer,89.18,2,Approved,0,0
357,2025-02-21,Corn,Barobo,Bacolod,Sunny,Eco-Friendly,0,3,32.52,58,132.61,1753.55,Online,484.58,7,Cancelled,0,0
358,2024-01-15,Potato,Cagdianao,Barobo,Sunny,Standard,1,10,98.76,42,0.0,4147.92,COD,183.25,1,Approved,0,0
359,2025-09-22,Tomato,Malaybalay City,Loreto,Cloudy,Premium Vacuum,0,2,85.93,39,826.5,2524.77,COD,304.56,2,Approved,0,0
360,2026-04-17,Coffee Beans,San Jose,Tandag City,Cloudy,Eco-Friendly,0,7,370.2,62,3877.56,19074.84,COD,164.69,1,Approved,0,0
361,2025-08-12,Tomato,Loreto,Placer,Rainy,Standard,1,14,131.98,38,252.47,4762.77,COD,88.68,1,Approved,0,0
362,2024-12-21,Potato,Lianga,Tubod,Sunny,Standard,0,1,80.71,42,587.51,2802.31,COD,135.52,2,Approved,0,0
363,2024-12-24,Potato,Trento,Mainit,Sunny,Standard,0,10,80.2,42,0.0,3368.4,COD,207.31,2,Approved,0,0
364,2025-01-14,Coconut,Cantilan,Pilar,Rainy,Standard,0,6,39.24,48,0.0,1883.52,COD,78.22,1,Approved,0,0
365,2025-12-11,Mango,Malaybalay City,Bislig City,Sunny,Premium Vacuum,1,10,148.75,41,0.0,6098.75,COD,168.61,1,Approved,0,0
366,2024-03-10,Rice,Koronadal City,Bicol,Sunny,Standard,1,1,52.71,58,0.0,3057.18,Bank Transfer,917.14,5,Approved,0,0
367,2025-07-24,Pineapple,Nasipit,Prosperidad,Rainy,Standard,1,2,117.87,36,0.0,4243.32,Crypto,90.82,1,Approved,0,0
368,2024-01-02,Carrot,Dipolog City,Tubod,Cloudy,Standard,1,5,93.09,47,0.0,4375.23,COD,272.86,1,Approved,0,0
369,2024-03-05,Cabbage,Bislig City,Iloilo,Sunny,Eco-Friendly,0,2,58.75,47,0.0,2761.25,E-Wallet,606.63,3,Approved,0,0
370,2025-04-02,Garlic,Pampanga,Barobo,Cloudy,Standard,0,3,131.56,53,0.0,6972.68,Online,1123.71,5,Cancelled,0,0
