order_id,order_date,product_name,farmer_location,buyer_location,unit_price,quantity,total_price,payment_method,delivery_days,order_status,has_complaint,complaint_escalated
272,2025-02-17,Mango,General Santos,Agusan del Sur,186.18,25,4654.5,Bank Transfer,4,Approved,0,0
273,2025-02-05,Cabbage,Surigao del Norte,Agusan del Norte,63.62,83,5280.46,COD,1,Approved,0,0
274,2025-03-13,Banana,Dinagat Islands,Baguio,63.51,42,2667.42,COD,14,Approved,0,0
275,2025-02-17,Onion,Dinagat Islands,Dinagat Islands,159.63,97,15484.11,Online,2,Approved,0,0
276,2026-03-11,Carrot,Cagayan de Oro,Surigao del Norte,81.4,13,1058.2,COD,10,Approved,1,0
277,2025-05-20,Carrot,Cebu,Surigao del Sur,81.25,39,3168.75,COD,9,Approved,0,0
278,2026-01-01,Mango,Iloilo,Baguio,194.14,37,7183.18,COD,12,Approved,0,0
279,2025-11-13,Mango,Surigao del Sur,Cagayan de Oro,169.98,16,2719.68,COD,12,Rejected,0,0
280,2025-11-01,Mango,Surigao del Norte,Butuan,196.87,44,8662.28,Bank Transfer,5,Approved,0,0
281,2025-02-13,Mango,Dinagat Islands,Butuan,182.9,31,5669.9,COD,1,Approved,0,0
282,2025-03-20,Tomato,Baguio,Surigao del Sur,78.25,14,1095.5,COD,5,Approved,0,0
283,2025-12-08,Cabbage,Cebu,Iloilo,72.91,39,2843.49,COD,11,Approved,0,0
284,2025-01-22,Mango,Butuan,Zamboanga,180.93,7,1266.51,COD,5,Rejected,0,0
285,2025-04-04,Mango,Pampanga,Dinagat Islands,98.08,139,13633.12,Bank Transfer,3,Approved,0,0
286,2025-12-21,Garlic,Surigao del Sur,Butuan,130.82,60,7849.2,Online,12,Approved,0,0
287,2026-02-02,Mango,Manila,Cebu,174.12,39,6790.68,Bank Transfer,5,Approved,0,0
288,2025-05-21,Corn,Pampanga,Baguio,37.92,32,1213.44,COD,1,Approved,0,0
289,2026-02-10,Corn,Cagayan de Oro,Pampanga,40.87,96,3923.52,COD,2,Approved,0,0
290,2025-05-24,Corn,Batangas,Dinagat Islands,39.03,70,2732.1,Online,3,Approved,1,0
291,2026-02-07,Banana,Cebu,Surigao del Norte,62.23,89,5538.47,Online,2,Rejected,0,0
292,2025-08-08,Cabbage,Cebu,Pampanga,68.3,87,5942.1,COD,7,Approved,0,0
293,2025-08-14,Onion,Manila,Agusan del Norte,161.52,86,13890.72,COD,12,Approved,0,0
294,2026-01-26,Onion,Dinagat Islands,Cagayan de Oro,157.42,50,7871.0,Bank Transfer,3,Approved,0,0
295,2026-04-04,Rice,Davao,Zamboanga,48.7,24,1168.8,Bank Transfer,5,Approved,0,0
296,2025-09-04,Onion,General Santos,Baguio,143.05,59,8439.95,COD,8,Rejected,0,0
297,2025-10-20,Onion,Dinagat Islands,Surigao del Sur,150.5,83,12491.5,COD,6,Cancelled,0,0
298,2026-03-17,Rice,Dinagat Islands,Cebu,50.82,40,2032.8,COD,1,Rejected,0,0
299,2025-12-29,Banana,Surigao del Norte,Agusan del Norte,54.88,50,2744.0,COD,5,Approved,0,0
300,2025-04-22,Carrot,Manila,Agusan del Sur,80.04,39,3121.56,COD,12,Approved,1,1
301,2025-03-16,Tomato,Davao,Dinagat Islands,84.83,62,5259.46,COD,14,Approved,1,1
302,2025-12-05,Onion,Batangas,Cebu,136.39,30,4091.7,Online,8,Rejected,0,0
303,2025-11-19,Corn,Davao,Davao,39.87,97,3867.39,COD,2,Approved,0,0
304,2026-02-17,Tomato,Manila,Iloilo,84.63,20,1692.6,Bank Transfer,6,Approved,0,0
305,2026-03-15,Onion,Iloilo,Baguio,140.98,92,12970.16,COD,9,Approved,1,0
306,2025-05-16,Garlic,Manila,Agusan del Norte,137.31,49,6728.19,COD,14,Rejected,0,0
307,2025-04-21,Corn,Pampanga,Agusan del Norte,41.38,78,3227.64,Online,6,Approved,0,0
308,2025-03-15,Onion,Cagayan de Oro,Dinagat Islands,139.12,25,3478.0,COD,14,Approved,1,0
309,2025-03-17,Carrot,Butuan,Manila,77.62,32,2483.84,COD,14,Approved,0,0
310,2025-10-06,Mango,Cebu,Baguio,167.01,24,4008.24,COD,10,Approved,0,0
311,2026-02-14,Carrot,Agusan del Sur,Surigao del Sur,87.78,38,3335.64,Online,12,Approved,0,0
312,2025-10-05,Mango,Surigao del Norte,Pampanga,179.89,42,7555.38,Online,3,Approved,0,0
313,2025-06-15,Cabbage,Baguio,Dinagat Islands,44.1,68,2998.8,Online,8,Approved,0,0
314,2025-05-04,Banana,Pampanga,General Santos,60.56,60,3633.6,COD,4,Approved,0,0
315,2026-04-28,Corn,Agusan del Sur,Davao,42.72,12,512.64,COD,6,Approved,0,0
316,2026-02-08,Carrot,Surigao del Sur,Batangas,81.26,11,893.86,Online,2,Approved,0,0
317,2025-10-12,Garlic,Zamboanga,Iloilo,118.99,74,8805.26,Online,10,Approved,1,0
318,2026-03-10,Carrot,Butuan,Cagayan de Oro,85.58,28,2396.24,COD,11,Approved,1,1
319,2025-01-11,Corn,Agusan del Sur,Batangas,42.18,83,3500.94,COD,6,Approved,0,0
320,2025-04-20,Garlic,Cagayan de Oro,Davao,120.2,10,1202.0,COD,1,Rejected,0,0
321,2025-11-30,Banana,Cebu,Agusan del Norte,65.74,51,3352.74,COD,2,Approved,0,0
322,2025-08-01,Cabbage,Butuan,General Santos,74.1,11,815.1,COD,12,Approved,0,0
323,2025-06-23,Cabbage,Surigao del Norte,Cebu,65.4,83,5428.2,Online,13,Approved,0,0
324,2025-06-28,Corn,Agusan del Sur,Surigao del Norte,37.25,64,2384.0,Online,1,Approved,0,0
325,2025-08-03,Carrot,Agusan del Sur,Baguio,74.84,20,1496.8,Bank Transfer,8,Approved,0,0
326,2025-01-14,Corn,Agusan del Norte,Pampanga,37.48,93,3485.64,COD,4,Approved,0,0
327,2025-05-12,Banana,Manila,Baguio,56.52,24,1356.48,COD,14,Approved,0,0
328,2026-04-03,Banana,Manila,Surigao del Norte,62.53,50,3126.5,COD,13,Approved,1,0
329,2025-06-21,Mango,General Santos,Dinagat Islands,162.72,8,1301.76,COD,11,Approved,1,1
330,2025-02-10,Corn,Baguio,Agusan del Sur,42.07,44,1851.08,COD,9,Rejected,0,0
331,2026-02-26,Mango,Zamboanga,Zamboanga,178.18,33,5879.94,COD,1,Approved,0,0
332,2025-04-14,Carrot,Batangas,Agusan del Norte,79.82,72,5747.04,COD,11,Approved,1,0
333,2025-02-10,Garlic,General Santos,Batangas,134.38,23,3090.74,COD,9,Approved,1,1
334,2025-04-04,Mango,Butuan,Davao,95.17,41,3901.97,Online,12,Approved,0,0
335,2025-08-03,Onion,Batangas,Agusan del Norte,157.54,26,4096.04,Online,13,Approved,1,0
336,2025-03-17,Cabbage,Iloilo,Manila,72.07,31,2234.17,COD,2,Rejected,0,0
337,2026-02-10,Onion,Zamboanga,Cagayan de Oro,164.16,86,14117.76,Online,9,Approved,0,0
338,2026-02-17,Banana,Surigao del Sur,Batangas,57.87,41,2372.67,COD,3,Rejected,0,0
339,2026-03-08,Carrot,General Santos,Pampanga,85.43,18,1537.74,COD,8,Approved,1,0
340,2025-03-26,Corn,Batangas,Cebu,37.43,67,2507.81,Online,8,Approved,1,0
341,2025-06-07,Cabbage,Butuan,Iloilo,66.04,78,5151.12,COD,12,Rejected,0,0
342,2025-02-15,Onion,Cagayan de Oro,Batangas,140.76,53,7460.28,Online,1,Approved,0,0
343,2025-02-18,Tomato,Batangas,Cebu,87.36,32,2795.52,Online,7,Rejected,0,0
344,2025-10-29,Corn,Pampanga,Davao,37.73,95,3584.35,Bank Transfer,13,Approved,1,0
345,2025-10-31,Mango,Batangas,Agusan del Norte,163.33,34,5553.22,Online,1,Approved,0,0
346,2025-07-23,Tomato,Dinagat Islands,Dinagat Islands,80.15,78,6251.7,COD,3,Approved,0,0
347,2025-07-07,Rice,Iloilo,Manila,49.44,78,3856.32,COD,2,Approved,0,0
348,2026-01-01,Garlic,Baguio,Surigao del Sur,136.94,10,1369.4,Online,14,Approved,0,0
349,2025-10-14,Rice,Iloilo,Butuan,47.58,47,2236.26,COD,8,Approved,0,0
350,2025-04-03,Mango,Zamboanga,Surigao del Norte,104.11,146,15200.06,COD,3,Approved,0,0
351,2025-06-16,Garlic,Agusan del Sur,Pampanga,139.37,56,7804.72,COD,13,Approved,0,0
352,2025-10-06,Banana,Manila,Davao,59.72,81,4837.32,COD,5,Approved,0,0
353,2025-10-17,Rice,Pampanga,Surigao del Norte,45.95,74,3400.3,Online,13,Approved,1,0
354,2025-08-22,Mango,Surigao del Norte,Pampanga,194.9,48,9355.2,Online,8,Approved,1,1
355,2025-09-27,Garlic,Surigao del Norte,Surigao del Sur,138.79,48,6661.92,COD,1,Approved,0,0
356,2025-02-26,Cabbage,Batangas,Surigao del Sur,76.56,14,1071.84,Online,8,Rejected,0,0
357,2026-02-24,Carrot,Iloilo,Batangas,72.15,97,6998.55,COD,12,Approved,0,0
358,2026-02-22,Rice,Pampanga,General Santos,54.44,26,1415.44,Online,5,Approved,0,0
359,2025-01-24,Cabbage,Baguio,Butuan,53.49,56,2995.44,COD,9,Rejected,0,0
360,2025-06-12,Tomato,Baguio,Dinagat Islands,76.35,41,3130.35,Online,6,Approved,0,0
361,2025-09-28,Carrot,Cagayan de Oro,Butuan,78.12,30,2343.6,COD,1,Rejected,0,0
362,2025-04-12,Corn,Baguio,Agusan del Norte,38.07,86,3274.02,COD,13,Approved,0,0
363,2026-02-23,Onion,Surigao del Sur,Butuan,140.96,29,4087.84,Online,13,Approved,0,0
364,2025-03-24,Onion,Surigao del Norte,Baguio,162.49,93,15111.57,COD,6,Cancelled,0,0
365,2025-11-12,Onion,Zamboanga,Agusan del Sur,153.97,67,10315.99,COD,5,Cancelled,0,0
366,2025-12-12,Mango,Zamboanga,Davao,169.71,10,1697.1,Online,4,Approved,0,0
367,2026-03-25,Carrot,Surigao del Norte,Davao,84.84,86,7296.24,Online,2,Approved,0,0
368,2025-03-08,Garlic,Cebu,Zamboanga,121.17,16,1938.72,COD,12,Approved,1,0
369,2025-05-06,Corn,Cebu,Cagayan de Oro,39.75,81,3219.75,Online,4,Approved,0,0
370,2025-02-28,Corn,Cagayan de Oro,Davao,39.64,89,3527.96,Online,6,Rejected,0,0
371,2025-02-27,Onion,Pampanga,Manila,163.73,57,9332.61,COD,5,Approved,0,0
372,2026-03-05,Onion,Agusan del Sur,Cagayan de Oro,137.46,57,7835.22,COD,6,Approved,0,0
373,2026-01-04,Cabbage,Pampanga,Cebu,71.11,32,2275.52,Bank Transfer,5,Approved,0,0
374,2026-03-26,Garlic,Zamboanga,Agusan del Norte,132.56,62,8218.72,COD,10,Rejected,0,0
375,2025-07-13,Onion,Agusan del Norte,Pampanga,155.16,26,4034.16,COD,1,Approved,0,0
376,2025-04-01,Carrot,Batangas,Zamboanga,74.78,81,6057.18,Online,4,Approved,0,0
377,2025-01-07,Tomato,Cebu,Agusan del Sur,79.54,56,4454.24,COD,8,Approved,0,0
378,2025-07-29,Rice,Batangas,Dinagat Islands,48.85,27,1318.95,Online,2,Approved,0,0
379,2026-01-05,Onion,Surigao del Norte,Butuan,152.91,23,3516.93,Online,10,Approved,1,0
380,2025-06-22,Corn,Batangas,Iloilo,36.12,99,3575.88,Online,2,Approved,0,0
381,2026-04-26,Corn,General Santos,Pampanga,38.24,35,1338.4,Online,9,Approved,0,0
382,2025-09-02,Onion,Butuan,Batangas,149.86,11,1648.46,Online,7,Approved,0,0
383,2026-02-28,Garlic,General Santos,Surigao del Sur,120.45,98,11804.1,Online,11,Approved,1,1
384,2025-12-21,Corn,Surigao del Sur,Manila,38.98,19,740.62,COD,1,Approved,0,0
385,2026-04-24,Rice,Surigao del Sur,Surigao del Sur,46.91,51,2392.41,COD,3,Approved,0,0
386,2025-02-15,Cabbage,Batangas,Cagayan de Oro,65.47,38,2487.86,COD,1,Approved,0,0
387,2025-08-08,Garlic,Cagayan de Oro,Pampanga,139.39,75,10454.25,Online,6,Approved,0,0
388,2025-10-03,Cabbage,Butuan,Surigao del Norte,68.9,55,3789.5,COD,14,Approved,0,0
389,2025-12-09,Tomato,Surigao del Sur,Agusan del Sur,80.34,46,3695.64,Online,3,Approved,0,0
390,2025-04-27,Tomato,Surigao del Sur,Zamboanga,84.04,72,6050.88,COD,7,Approved,0,0
391,2025-05-20,Tomato,Manila,Davao,76.38,23,1756.74,COD,3,Approved,0,0
392,2025-03-18,Carrot,Dinagat Islands,Cebu,75.48,39,2943.72,COD,6,Approved,0,0
393,2025-04-14,Tomato,Dinagat Islands,Zamboanga,77.46,13,1006.98,Online,9,Approved,0,0
394,2025-09-18,Corn,Butuan,Butuan,37.71,46,1734.66,COD,1,Approved,1,1
395,2025-08-17,Corn,Agusan del Norte,General Santos,36.88,91,3356.08,COD,6,Rejected,0,0
396,2025-10-05,Mango,Surigao del Sur,Agusan del Sur,192.54,22,4235.88,COD,11,Approved,1,0
397,2025-02-27,Carrot,Surigao del Norte,Cebu,76.37,67,5116.79,Online,8,Approved,0,0
398,2026-03-07,Onion,General Santos,Batangas,150.52,61,9181.72,COD,5,Approved,0,0
399,2025-07-31,Onion,Cagayan de Oro,Davao,139.2,83,11553.6,COD,5,Cancelled,0,0
400,2025-01-10,Rice,Baguio,Batangas,45.58,33,1504.14,Online,1,Approved,0,0
401,2025-08-26,Cabbage,Baguio,Davao,51.48,32,1647.36,Online,12,Approved,1,0
402,2026-04-04,Corn,Dinagat Islands,Zamboanga,42.82,54,2312.28,Online,11,Approved,0,0
403,2025-09-28,Garlic,Dinagat Islands,Surigao del Norte,119.06,46,5476.76,COD,10,Approved,0,0
404,2025-04-28,Cabbage,Dinagat Islands,Cagayan de Oro,76.97,98,7543.06,COD,3,Approved,0,0
405,2025-05-29,Onion,Zamboanga,Pampanga,145.56,55,8005.8,COD,14,Approved,0,0
406,2025-06-20,Tomato,Pampanga,Zamboanga,75.61,26,1965.86,COD,6,Approved,0,0
407,2025-06-20,Cabbage,Cagayan de Oro,Zamboanga,65.2,98,6389.6,COD,9,Approved,1,1
408,2026-01-15,Banana,Zamboanga,General Santos,59.17,36,2130.12,Online,2,Approved,0,0
409,2026-02-11,Garlic,Manila,Zamboanga,137.8,96,13228.8,COD,10,Cancelled,0,0
410,2025-12-03,Onion,Dinagat Islands,Pampanga,143.7,20,2874.0,COD,5,Approved,0,0
411,2025-02-04,Cabbage,Baguio,Zamboanga,52.45,19,996.55,Bank Transfer,6,Approved,0,0
412,2025-10-29,Mango,Agusan del Norte,Cebu,175.83,30,5274.9,Bank Transfer,14,Approved,0,0
413,2025-06-20,Corn,Zamboanga,Butuan,43.77,56,2451.12,Online,7,Approved,0,0
414,2025-03-11,Banana,Batangas,Butuan,65.68,82,5385.76,Online,12,Approved,0,0
415,2025-08-01,Corn,Zamboanga,General Santos,40.15,10,401.5,Bank Transfer,5,Approved,0,0
416,2025-08-22,Corn,Cebu,Iloilo,42.15,84,3540.6,COD,6,Approved,0,0
417,2025-03-11,Cabbage,Batangas,Iloilo,63.47,47,2983.09,Online,5,Approved,0,0
418,2026-02-08,Garlic,Surigao del Sur,Batangas,135.07,19,2566.33,Online,7,Approved,0,0
419,2025-11-11,Cabbage,Iloilo,Davao,68.97,26,1793.22,COD,10,Approved,0,0
420,2025-04-24,Banana,Cagayan de Oro,Butuan,55.24,51,2817.24,Online,7,Approved,0,0
421,2025-09-04,Cabbage,Cagayan de Oro,Cebu,76.59,85,6510.15,COD,14,Approved,0,0
422,2025-01-31,Carrot,Baguio,Batangas,52.08,51,2656.08,COD,7,Approved,0,0
423,2025-08-05,Corn,Zamboanga,Agusan del Norte,38.97,29,1130.13,COD,2,Approved,0,0
424,2025-03-26,Garlic,Zamboanga,Manila,142.62,11,1568.82,Online,3,Approved,0,0
425,2026-02-10,Banana,Cagayan de Oro,Batangas,59.97,20,1199.4,Bank Transfer,14,Approved,0,0
426,2026-03-11,Rice,Pampanga,Zamboanga,54.64,38,2076.32,Online,12,Rejected,0,0
427,2025-05-29,Rice,Cebu,Manila,46.03,33,1518.99,Online,14,Approved,1,1
428,2026-03-27,Carrot,Manila,Cagayan de Oro,83.97,24,2015.28,COD,12,Approved,0,0
429,2026-01-16,Mango,Dinagat Islands,Batangas,191.53,47,9001.91,Bank Transfer,9,Rejected,0,0
430,2025-08-05,Cabbage,Baguio,Surigao del Sur,49.65,64,3177.6,Online,7,Approved,0,0
431,2025-03-13,Mango,Surigao del Sur,General Santos,93.5,22,2057.0,Online,8,Approved,0,0
432,2025-07-17,Mango,Pampanga,Manila,187.91,14,2630.74,Online,4,Approved,0,0
433,2025-01-27,Banana,General Santos,Pampanga,59.29,39,2312.31,Online,5,Approved,0,0
434,2025-07-10,Carrot,General Santos,Iloilo,83.57,25,2089.25,COD,1,Approved,0,0
435,2025-06-22,Rice,Agusan del Sur,Cebu,45.46,62,2818.52,COD,5,Approved,0,0
436,2025-06-28,Cabbage,Davao,Dinagat Islands,65.47,92,6023.24,Online,11,Approved,1,1
437,2026-01-18,Banana,Pampanga,Agusan del Norte,54.84,17,932.28,Online,8,Approved,0,0
438,2025-09-22,Tomato,Agusan del Norte,Cagayan de Oro,86.67,70,6066.9,COD,6,Approved,0,0
439,2025-07-12,Tomato,Dinagat Islands,Cagayan de Oro,86.81,84,7292.04,Bank Transfer,10,Rejected,0,0
440,2025-07-27,Mango,Baguio,Manila,169.22,18,3045.96,COD,9,Approved,0,0
441,2025-12-03,Onion,Butuan,Batangas,151.76,41,6222.16,COD,7,Approved,0,0
442,2025-10-13,Tomato,Cagayan de Oro,Iloilo,85.75,16,1372.0,COD,1,Approved,0,0
443,2025-06-21,Tomato,Agusan del Norte,Pampanga,75.71,76,5753.96,COD,9,Approved,0,0
444,2025-05-04,Carrot,Zamboanga,Cagayan de Oro,77.54,92,7133.68,COD,12,Rejected,0,0
445,2026-03-21,Onion,Dinagat Islands,Pampanga,135.6,85,11526.0,Bank Transfer,9,Approved,0,0
446,2025-08-15,Rice,Baguio,Surigao del Norte,47.9,86,4119.4,Online,5,Rejected,0,0
447,2025-08-15,Onion,Surigao del Norte,Agusan del Sur,161.18,95,15312.1,Bank Transfer,13,Approved,0,0
448,2026-03-27,Corn,Pampanga,Surigao del Norte,38.55,33,1272.15,COD,6,Approved,0,0
449,2025-11-03,Cabbage,Butuan,Pampanga,76.69,13,996.97,COD,12,Approved,0,0
450,2025-11-01,Banana,Butuan,Iloilo,63.99,12,767.88,COD,13,Approved,0,0
451,2025-11-07,Banana,Surigao del Sur,Baguio,62.52,51,3188.52,COD,12,Approved,1,0
452,2026-02-28,Carrot,Surigao del Norte,Davao,86.2,75,6465.0,Online,8,Approved,1,1
453,2025-08-21,Mango,Cebu,Davao,184.5,7,1291.5,COD,1,Approved,0,0
454,2025-09-02,Banana,Surigao del Sur,Butuan,65.01,11,715.11,COD,6,Approved,1,0
455,2025-06-17,Rice,Butuan,Pampanga,47.06,44,2070.64,Online,5,Approved,0,0
456,2026-04-19,Corn,Cebu,Agusan del Norte,36.63,69,2527.47,COD,12,Rejected,0,0
457,2025-01-18,Garlic,Zamboanga,Cebu,141.31,96,13565.76,Bank Transfer,9,Rejected,0,0
458,2026-04-07,Banana,Agusan del Norte,Pampanga,60.15,14,842.1,COD,3,Approved,0,0
459,2026-04-15,Corn,Manila,Cebu,36.44,13,473.72,COD,7,Approved,0,0
460,2025-05-13,Carrot,Pampanga,Davao,73.84,28,2067.52,COD,5,Approved,0,0
461,2026-02-13,Banana,Cebu,Manila,54.36,56,3044.16,COD,5,Approved,0,0
462,2025-06-29,Carrot,Manila,Surigao del Norte,85.46,97,8289.62,Bank Transfer,4,Approved,0,0
463,2025-07-15,Rice,Davao,Surigao del Norte,48.47,48,2326.56,COD,11,Approved,0,0
464,2025-07-21,Banana,Zamboanga,Cebu,61.21,76,4651.96,COD,4,Approved,0,0
465,2025-02-20,Banana,Iloilo,Manila,55.02,33,1815.66,Online,13,Approved,0,0
466,2025-05-19,Mango,Surigao del Sur,Baguio,104.95,73,7661.35,Online,1,Rejected,0,0
467,2025-06-24,Onion,Butuan,Dinagat Islands,157.16,69,10844.04,COD,5,Approved,0,0
468,2026-04-27,Onion,Butuan,Surigao del Sur,140.02,40,5600.8,COD,5,Approved,0,0
469,2025-02-28,Onion,Batangas,Agusan del Sur,143.29,73,10460.17,Online,4,Approved,0,0
470,2025-02-16,Garlic,General Santos,Cagayan de Oro,134.68,88,11851.84,COD,7,Approved,0,0
471,2025-10-24,Mango,General Santos,Manila,192.54,47,9049.38,Online,3,Approved,1,1
472,2025-06-03,Cabbage,Agusan del Norte,Agusan del Sur,69.22,62,4291.64,COD,1,Approved,0,0
473,2025-01-21,Onion,Pampanga,Zamboanga,135.26,49,6627.74,Online,10,Rejected,0,0
474,2025-02-20,Garlic,Dinagat Islands,Iloilo,139.94,65,9096.1,COD,10,Approved,0,0
475,2025-03-30,Garlic,Surigao del Norte,Zamboanga,129.48,56,7250.88,COD,11,Approved,1,1
476,2025-11-27,Carrot,Surigao del Sur,Cagayan de Oro,84.4,21,1772.4,Online,12,Approved,0,0
477,2025-01-28,Tomato,Dinagat Islands,Davao,84.28,51,4298.28,Bank Transfer,8,Approved,1,0
478,2025-11-15,Cabbage,Surigao del Norte,Pampanga,65.85,49,3226.65,COD,2,Approved,0,0
479,2025-03-08,Banana,Davao,Surigao del Sur,56.12,83,4657.96,Bank Transfer,6,Approved,0,0
480,2026-04-26,Garlic,Agusan del Norte,Surigao del Sur,130.4,51,6650.4,COD,7,Approved,0,0
481,2026-04-18,Corn,Zamboanga,Cebu,42.99,91,3912.09,COD,3,Approved,0,0
482,2025-08-08,Corn,General Santos,Pampanga,41.63,79,3288.77,COD,7,Approved,0,0
483,2025-12-23,Cabbage,Cagayan de Oro,Pampanga,76.14,62,4720.68,COD,12,Approved,1,0
484,2025-01-25,Cabbage,Cagayan de Oro,Pampanga,75.58,77,5819.66,COD,13,Approved,0,0
485,2026-02-14,Carrot,Cebu,Cagayan de Oro,86.04,72,6194.88,COD,11,Approved,1,1
486,2025-09-30,Garlic,Zamboanga,Surigao del Norte,123.29,21,2589.09,COD,10,Approved,1,0
487,2025-03-13,Mango,Surigao del Norte,Manila,90.62,71,6434.02,COD,11,Rejected,0,0
488,2025-02-09,Carrot,Cebu,Butuan,74.96,22,1649.12,Online,11,Approved,0,0
489,2025-04-05,Mango,Agusan del Norte,Pampanga,88.77,185,16422.45,Online,14,Approved,1,1
490,2025-04-12,Cabbage,Baguio,Batangas,49.3,97,4782.1,COD,4,Approved,0,0
491,2025-04-03,Corn,Iloilo,Manila,38.12,30,1143.6,COD,14,Approved,0,0
492,2025-04-29,Rice,Agusan del Norte,Surigao del Norte,52.91,55,2910.05,COD,4,Approved,0,0
493,2025-12-04,Garlic,Manila,Iloilo,123.44,12,1481.28,COD,7,Approved,0,0
494,2025-06-02,Rice,Pampanga,Cagayan de Oro,45.43,70,3180.1,COD,3,Approved,0,0
495,2025-05-19,Garlic,Davao,Pampanga,131.89,57,7517.73,Bank Transfer,14,Approved,0,0
496,2026-01-11,Cabbage,Iloilo,Zamboanga,75.45,18,1358.1,COD,14,Approved,1,0
497,2025-05-27,Tomato,Cebu,Pampanga,82.5,58,4785.0,Online,1,Approved,0,0
498,2025-04-22,Carrot,Manila,Davao,83.14,44,3658.16,COD,9,Approved,0,0
499,2025-07-20,Garlic,Batangas,Surigao del Sur,138.86,52,7220.72,Online,11,Approved,0,0
500,2025-06-13,Corn,Dinagat Islands,Cagayan de Oro,40.34,11,443.74,Online,6,Approved,0,0
501,2025-05-06,Tomato,Dinagat Islands,Surigao del Norte,82.29,47,3867.63,COD,12,Approved,0,0
502,2025-12-17,Tomato,Agusan del Norte,Iloilo,81.64,33,2694.12,COD,10,Approved,0,0
503,2025-02-10,Garlic,Agusan del Sur,Surigao del Sur,142.77,38,5425.26,COD,7,Approved,0,0
504,2026-02-18,Tomato,Baguio,Dinagat Islands,73.14,69,5046.66,COD,11,Approved,0,0
505,2025-11-29,Rice,Agusan del Norte,Baguio,48.1,93,4473.3,COD,5,Rejected,0,0
506,2026-01-24,Carrot,Manila,Butuan,79.1,33,2610.3,COD,1,Approved,1,0
507,2025-01-25,Carrot,Cebu,Agusan del Sur,77.28,98,7573.44,Online,4,Approved,0,0
508,2025-10-05,Tomato,Pampanga,Dinagat Islands,78.79,96,7563.84,Online,8,Approved,1,1
509,2026-04-01,Cabbage,Manila,Manila,65.55,37,2425.35,COD,2,Approved,0,0
510,2025-06-20,Cabbage,Manila,Butuan,72.73,88,6400.24,COD,5,Approved,0,0
511,2025-11-15,Onion,Pampanga,Davao,160.1,31,4963.1,COD,14,Approved,1,1
512,2026-01-06,Carrot,Cagayan de Oro,Dinagat Islands,86.49,17,1470.33,COD,6,Approved,0,0
513,2026-03-16,Cabbage,Agusan del Norte,Davao,74.37,48,3569.76,Online,3,Approved,0,0
514,2026-03-01,Tomato,Baguio,Butuan,77.96,80,6236.8,COD,1,Approved,0,0
515,2025-03-22,Garlic,Baguio,Zamboanga,132.14,67,8853.38,COD,14,Approved,1,1
516,2026-01-14,Carrot,General Santos,Surigao del Norte,82.77,32,2648.64,COD,3,Approved,0,0
517,2025-07-14,Carrot,Baguio,Baguio,56.03,98,5490.94,Online,2,Approved,0,0
518,2026-01-25,Rice,Dinagat Islands,Batangas,53.23,74,3939.02,Online,9,Approved,0,0
519,2025-12-12,Tomato,Zamboanga,Pampanga,87.52,81,7089.12,Online,5,Approved,0,0
520,2025-03-19,Mango,Pampanga,General Santos,103.45,127,13138.15,COD,7,Cancelled,0,0
521,2026-03-22,Mango,Agusan del Norte,Surigao del Norte,94.89,21,1992.69,COD,10,Rejected,0,0
522,2025-10-11,Corn,General Santos,Agusan del Norte,40.72,49,1995.28,Online,4,Approved,0,0
523,2025-11-13,Banana,Agusan del Sur,Manila,64.31,63,4051.53,COD,14,Rejected,0,0
524,2026-02-20,Tomato,Agusan del Norte,Agusan del Norte,87.86,88,7731.68,Online,2,Approved,0,0
525,2025-06-17,Rice,Zamboanga,Agusan del Norte,53.53,84,4496.52,Online,3,Approved,0,0
526,2025-11-21,Rice,Baguio,Surigao del Norte,52.56,55,2890.8,COD,11,Approved,0,0
527,2025-01-25,Garlic,Zamboanga,Butuan,125.93,49,6170.57,COD,13,Approved,0,0
528,2025-07-28,Carrot,Cagayan de Oro,General Santos,74.2,24,1780.8,Online,4,Approved,0,0
529,2025-07-26,Banana,Cagayan de Oro,Davao,59.16,97,5738.52,Online,1,Approved,0,0
530,2025-03-08,Rice,Manila,Butuan,47.63,52,2476.76,Online,14,Rejected,0,0
531,2025-01-15,Mango,Surigao del Sur,Batangas,187.17,6,1123.02,COD,7,Approved,0,0
532,2025-09-19,Onion,Iloilo,Cebu,162.06,46,7454.76,COD,4,Approved,0,0
533,2025-07-11,Tomato,Manila,Manila,81.82,42,3436.44,COD,1,Approved,0,0
534,2026-03-26,Rice,Manila,Cebu,47.39,74,3506.86,Bank Transfer,13,Approved,0,0
535,2025-02-25,Cabbage,Iloilo,Zamboanga,73.09,25,1827.25,COD,5,Approved,0,0
536,2026-03-13,Carrot,Pampanga,Dinagat Islands,81.8,77,6298.6,COD,9,Approved,0,0
537,2026-01-30,Rice,General Santos,Agusan del Sur,54.46,79,4302.34,COD,12,Approved,1,1
538,2025-02-18,Mango,Surigao del Norte,Cagayan de Oro,182.69,49,8951.81,COD,10,Approved,1,1
539,2025-12-17,Garlic,Surigao del Norte,Dinagat Islands,138.62,48,6653.76,COD,8,Rejected,0,0
540,2026-03-21,Rice,Iloilo,Batangas,54.36,77,4185.72,COD,8,Approved,0,0
541,2025-02-24,Garlic,Butuan,Iloilo,118.18,28,3309.04,Online,1,Approved,0,0
